sample_id	sample_present	seq_lab_id	genome_fraction_20x	enough_coverage	freyja_demix_status	freyja_num_variants	freyja_num_unique_freqs	sample_status
20230102NY067027081A	ok	suny_upstate	0.006220111694479	no	NA	NA	NA	low_coverage
20230502NY089236586A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20231010NY071026310A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230110NY071023680A	ok	wadsworth	0.9756211751329296	yes	ok	86	84	ok
20231116NY001025739A	ok	wadsworth	0.32769287362472	no	NA	NA	NA	low_coverage
20230412NY119026697A	ok	nymc	0.1728589104772095	no	NA	NA	NA	low_coverage
20230718NY075029114A	ok	suny_upstate	0.3794602548239308	no	NA	NA	NA	low_coverage
20230620NY007024414C	ok	u_of_rochester	0.5746246196033842	yes	solver_warning	14	12	ok
20230125NY091028240A	ok	wadsworth	0.6804334013309702	yes	solver_warning	41	29	ok
20230711NY103079324A	ok	wadsworth	0.1142360298297828	no	NA	NA	NA	low_coverage
20230705NY055028231A	ok	u_of_rochester	0.938267063505334	yes	solver_warning	62	58	ok
20230523NY063027774A	ok	suny_buffalo	0.9745844898505166	yes	ok	72	69	ok
20231114NY087026051A	ok	nymc	0.0064207604588169	no	NA	NA	NA	low_coverage
20230214NY037030546A	ok	suny_buffalo	6.6882921446e-4	no	NA	NA	NA	low_coverage
20230129NY119026697A	ok	nymc	0.856134835969635	yes	ok	51	42	ok
20230420NY103021750A	ok	wadsworth	0.9686319098418218	yes	ok	42	39	ok
20230405NY119026701A	ok	nymc	0.9320469518108552	yes	ok	57	55	ok
20230829NY101023906A	ok	suny_buffalo	0.9591010935357656	yes	ok	45	45	ok
20230305NY119026689A	ok	nymc	0.8879376651172123	yes	solver_warning	21	17	ok
20230627NY103079324A	ok	wadsworth	0.9680634050095308	yes	ok	41	41	ok
20230222NY105022454A	ok	nymc	0.9558238303849113	yes	ok	59	54	ok
20230820NY055028339A	ok	u_of_rochester	0.9082031903153528	yes	ok	50	48	ok
20231024NY055021610A	ok	u_of_rochester	0.9350566832759256	yes	ok	41	41	ok
20230222NY059026859A	ok	wadsworth	0.8754640002675318	yes	ok	62	61	ok
20230215NY071026522A	ok	nymc	0.9862890011035682	yes	ok	75	75	ok
20230410NY065030864A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230628NY075029106A	ok	suny_upstate	0.0170885864294551	no	NA	NA	NA	low_coverage
20231101NY051024449A	ok	u_of_rochester	0.1558372069692004	no	NA	NA	NA	low_coverage
20230307NY071024422A	ok	nymc	0.342808413871518	no	NA	NA	NA	low_coverage
20230308NY015036986A	ok	nymc	0.9741163094003946	yes	ok	87	85	ok
20230925NY013027961A	ok	suny_buffalo	0.0039795338260377	no	NA	NA	NA	low_coverage
20231129NY107029262A	ok	u_of_rochester	0.9526468916162258	yes	ok	53	51	ok
20230221NY089236586A	ok	wadsworth	0.9749857873791928	yes	ok	61	61	ok
20230608NY001025739A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230623NY071026328A	ok	nymc	0.9794669431160752	yes	ok	44	44	ok
20231012NY089236586A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20231121NY073021873A	ok	u_of_rochester	0.0681871384142061	no	NA	NA	NA	low_coverage
20230214NY119026786A	ok	nymc	0.8868340969133531	yes	solver_warning	40	34	ok
20230209NY055021610A	ok	u_of_rochester	0.9797679162625824	yes	ok	133	132	ok
20230815NY083087971A	ok	wadsworth	0.0011035682038591	no	NA	NA	NA	low_coverage
20230803NY001025739A	ok	wadsworth	0.6104069825769989	yes	solver_warning	10	10	ok
20230907NY089029831A	ok	suny_upstate	0.9757549409758218	yes	ok	37	36	ok
20230731NY001026867A	ok	wadsworth	0.9203424405578036	yes	ok	75	74	ok
20230823NY075026301A	ok	suny_upstate	0.9425141290171554	yes	ok	76	75	ok
20230919NY089020818A	ok	suny_upstate	0.9526468916162258	yes	ok	38	38	ok
20231004NY065036790A	ok	wadsworth	0.8654984449720764	yes	ok	41	40	ok
20230126NY119108324A	ok	nymc	0.7543724709895328	yes	solver_warning	52	37	ok
20230329NY119026689A	ok	nymc	0.8371066448182457	yes	solver_warning	20	17	ok
20230103NY027026255A	ok	nymc	2.842170943040401e-16	no	NA	NA	NA	low_coverage
20230801NY013021334A	ok	suny_buffalo	0.0655452630170883	no	NA	NA	NA	low_coverage
20230514NY067027596A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20231030NY063027979A	ok	suny_buffalo	0.9141223288633248	yes	ok	46	46	ok
20231107NY029095401A	ok	suny_buffalo	0.8573387285556633	yes	ok	68	67	ok
20230301NY019022195A	ok	wadsworth	0.9376316757515968	yes	ok	49	47	ok
20231204NY065025780C	ok	wadsworth	0.5462328194495535	yes	ok	46	36	ok
20230627NY071026328A	ok	nymc	0.9797344748018594	yes	ok	45	44	ok
20231031NY051030635A	ok	u_of_rochester	0.923619703708658	yes	ok	12	12	ok
20230907NY059026999A	ok	wadsworth	0.923686586630104	yes	ok	50	47	ok
20231116NY087031895A	ok	nymc	0.9128849948165736	yes	solver_warning	35	35	ok
20230103NY113029050A	ok	wadsworth	0.9869912717787512	yes	ok	111	110	ok
20231011NY071026522A	ok	nymc	0.9703374243386952	yes	ok	36	35	ok
20230320NY013027961A	ok	suny_buffalo	0.9042236564893156	yes	ok	36	35	ok
20231023NY089020117A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230309NY007024414C	ok	suny_upstate	0.8534260776510717	yes	solver_warning	16	15	ok
20230118NY089031194A	ok	wadsworth	0.9518108550981508	yes	ok	70	66	ok
20230511NY117027171A	ok	u_of_rochester	0.7566799317794201	yes	solver_warning	22	16	ok
20230606NY011021903A	ok	suny_upstate	0.862321506203391	yes	solver_warning	24	21	ok
20230509NY055021610A	ok	u_of_rochester	0.7929973581246028	yes	solver_warning	26	19	ok
20230125NY049020125A	ok	suny_upstate	0.8033307694880114	yes	solver_warning	29	27	ok
20230809NY111031208A	ok	nymc	0.9582316155569676	yes	ok	56	56	ok
20230119NY103079324A	ok	wadsworth	0.9718422900712304	yes	ok	95	91	ok
20230503NY019026018A	ok	wadsworth	0.9350232418152024	yes	ok	50	48	ok
20230222NY043036528A	ok	wadsworth	0.9626793298331272	yes	ok	60	60	ok
20231012NY071031518A	ok	nymc	0.001103568203859	no	NA	NA	NA	low_coverage
20230530NY063027774A	ok	suny_buffalo	0.9413436778918504	yes	ok	43	41	ok
20230905NY009027162A	ok	suny_buffalo	0.9351235661973716	yes	solver_warning	19	18	ok
20230529NY119108324A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230427NY037030546A	ok	suny_buffalo	0.0013376584289203	no	NA	NA	NA	low_coverage
20230809NY123029726A	ok	u_of_rochester	0.5215864628966992	yes	solver_warning	12	11	ok
20230719NY075029106A	ok	suny_upstate	0.2722803732067018	no	NA	NA	NA	low_coverage
20230726NY029028436A	ok	suny_buffalo	0.9566264254422632	yes	ok	38	36	ok
20230629NY105024520A	ok	nymc	0.3974183192321841	no	NA	NA	NA	low_coverage
20230607NY103079324A	ok	wadsworth	0.7215998394809886	yes	solver_warning	18	18	ok
20231010NY101021431A	ok	suny_buffalo	5.685048322911e-4	no	NA	NA	NA	low_coverage
20230228NY029022136A	ok	suny_buffalo	0.9645520516336156	yes	ok	69	64	ok
20230928NY073028401A	ok	u_of_rochester	0.0037120021402536	no	NA	NA	NA	low_coverage
20230518NY069023531A	ok	u_of_rochester	0.633381266093703	yes	solver_warning	7	7	ok
20230129NY027026255A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230919NY071023680A	ok	u_of_rochester	0.969668595124235	yes	ok	55	54	ok
20230824NY035026042A	ok	wadsworth	0.9662575661304886	yes	ok	46	46	ok
20230927NY045025151A	ok	suny_upstate	0.908336956158245	yes	solver_warning	19	19	ok
20230823NY119100803A	ok	nymc	0.9724442363642444	yes	ok	68	67	ok
20231010NY029095401A	ok	suny_buffalo	0.9721432632177374	yes	ok	70	69	ok
20230920NY015035742A	ok	suny_buffalo	0.8681403203691938	yes	solver_warning	46	46	ok
20230919NY109020958A	ok	u_of_rochester	0.953717018359362	yes	ok	67	67	ok
20230913NY019026018A	ok	suny_upstate	5.35063371568e-4	no	NA	NA	NA	low_coverage
20231019NY099033308A	ok	u_of_rochester	0.9218138648296156	yes	ok	28	28	ok
20230615NY007024414B	ok	u_of_rochester	0.5913119085041635	yes	solver_warning	14	7	ok
20230323NY055021610A	ok	u_of_rochester	0.9741497508611175	yes	ok	120	114	ok
20230813NY119026786A	ok	nymc	0.9663244490519344	yes	ok	65	62	ok
20231003NY029028410A	ok	suny_buffalo	0.9588670033107046	yes	ok	77	76	ok
20230926NY057020290A	ok	wadsworth	0.9658897100625355	yes	ok	76	74	ok
20230327NY065030864A	ok	wadsworth	0.9591010935357656	yes	solver_warning	31	28	ok
20231129NY071026522A	ok	nymc	0.6140186603350833	yes	solver_warning	10	8	ok
20231112NY067027723A	ok	suny_upstate	0.8848276092699728	yes	ok	22	22	ok
20231023NY013027961A	ok	suny_buffalo	0.0012373340467513	no	NA	NA	NA	low_coverage
20230223NY051032328A	ok	u_of_rochester	0.9655552954553056	yes	ok	95	93	ok
20230531NY065036790A	ok	wadsworth	0.1021636625087785	no	NA	NA	NA	low_coverage
20230112NY103104809A	ok	wadsworth	0.9741163094003946	yes	ok	112	110	ok
20230820NY067027618A	ok	suny_upstate	0.0064207604588165	no	NA	NA	NA	low_coverage
20230606NY013021334A	ok	suny_upstate	0.0013376584289203	no	NA	NA	NA	low_coverage
20231205NY029026395C	ok	suny_buffalo	0.9661906832090428	yes	ok	63	62	ok
20230910NY119100803A	ok	nymc	0.95358325251647	yes	ok	38	37	ok
20231012NY029027693A	ok	suny_buffalo	0.9720763802962914	yes	ok	57	57	ok
20230117NY021022039A	ok	wadsworth	0.877972109821757	yes	ok	28	27	ok
20230514NY067030571A	ok	suny_upstate	0.763736079991974	yes	solver_warning	16	14	ok
20231120NY103104809A	ok	wadsworth	0.4779453566531785	no	NA	NA	NA	low_coverage
20230427NY077031151A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20231107NY029028436A	ok	suny_buffalo	0.9676286660201318	yes	ok	51	51	ok
20230921NY065025780B	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230514NY067027618A	ok	suny_upstate	0.9639501053406012	yes	ok	43	41	ok
20230302NY023027561A	ok	u_of_rochester	0.9447212654248736	yes	ok	57	56	ok
20231114NY053021539A	ok	suny_upstate	0.6571581446677591	yes	solver_warning	11	10	ok
20231017NY117029475A	ok	u_of_rochester	0.9440524362104136	yes	ok	41	41	ok
20231010NY027149209A	ok	nymc	0.0010701267431359	no	NA	NA	NA	low_coverage
20230924NY119108324A	ok	nymc	0.0226064274487509	no	NA	NA	NA	low_coverage
20230307NY007024414B	ok	suny_upstate	0.8214894826606026	yes	ok	18	16	ok
20231121NY065030864A	ok	wadsworth	0.9375647928301508	yes	ok	74	72	ok
20230104NY119108324A	ok	nymc	0.7920275557636358	yes	ok	97	87	ok
20230807NY059026859A	ok	wadsworth	0.7137410962110826	yes	solver_warning	29	29	ok
20230629NY089236586A	ok	suny_upstate	0.0104002942848543	no	NA	NA	NA	low_coverage
20230116NY067027081A	ok	suny_upstate	0.2487041433969833	no	NA	NA	NA	low_coverage
20230820NY067030317A	ok	suny_upstate	0.1698826204728621	no	NA	NA	NA	low_coverage
20230815NY027149209A	ok	nymc	0.8833561849981606	yes	ok	29	26	ok
20230815NY037026514A	ok	u_of_rochester	0.0092632846202724	no	NA	NA	NA	low_coverage
20230509NY029095401A	ok	suny_buffalo	0.9659565929839816	yes	ok	49	47	ok
20231016NY035026042A	ok	wadsworth	0.9437849045246296	yes	ok	51	49	ok
20231205NY055028339A	ok	u_of_rochester	0.9553556499347892	yes	ok	49	48	ok
20231116NY101023906A	ok	suny_buffalo	0.8382436544828278	yes	ok	36	32	ok
20230418NY103206644A	ok	wadsworth	0.2315486740460822	no	NA	NA	NA	low_coverage
20230622NY105024520A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230703NY065030864A	ok	wadsworth	0.6854830619001439	yes	solver_warning	12	10	ok
20231205NY059026841A	ok	wadsworth	0.9684647025382068	yes	ok	50	49	ok
20230213NY059026859A	ok	wadsworth	0.930809617764104	yes	ok	41	39	ok
20231019NY011021903A	ok	suny_upstate	0.0036785606795307	no	NA	NA	NA	low_coverage
20231116NY113029050A	ok	wadsworth	0.7828311540648096	yes	solver_warning	19	18	ok
20230627NY089020818A	ok	suny_upstate	0.5062368324248404	yes	solver_warning	4	3	ok
20230502NY011021903A	ok	suny_upstate	0.0850081931578769	no	NA	NA	NA	low_coverage
20230227NY089020117A	ok	wadsworth	0.9755877336722067	yes	ok	40	39	ok
20231207NY007024414C	ok	u_of_rochester	0.9781961676086012	yes	ok	39	39	ok
20230606NY053021539A	ok	suny_upstate	0.4578470387586529	no	NA	NA	NA	low_coverage
20230522NY045025984A	ok	suny_upstate	4.263256414560601e-16	no	NA	NA	NA	low_coverage
20230801NY069025968A	ok	u_of_rochester	0.9224158111226298	yes	ok	42	41	ok
20230119NY087031895A	ok	nymc	0.9663913319733805	yes	ok	75	75	ok
20231107NY059026778A	ok	wadsworth	0.9493696284653714	yes	ok	69	69	ok
20230906NY075026301A	ok	suny_upstate	0.977159482326188	yes	ok	57	57	ok
20231128NY009027162A	ok	suny_buffalo	0.0037788850616998	no	NA	NA	NA	low_coverage
20230223NY071027901A	ok	nymc	0.9066983245828176	yes	ok	24	23	ok
20231106NY063026336A	ok	suny_buffalo	0.8468715513493629	yes	ok	32	31	ok
20231106NY027026255A	ok	nymc	0.5317192254957697	yes	solver_warning	6	6	ok
20230215NY071026310A	ok	nymc	0.9507741698157376	yes	ok	61	61	ok
20230209NY071031518A	ok	nymc	0.9718088486105072	yes	ok	42	41	ok
20230607NY087028533A	ok	nymc	0.7342072701735611	yes	solver_warning	20	18	ok
20230420NY055021610A	ok	u_of_rochester	0.9682640537738688	yes	ok	51	50	ok
20230904NY019026018A	ok	suny_upstate	0.863157542721466	yes	ok	35	34	ok
20230823NY001022225A	ok	wadsworth	0.9763234458081128	yes	ok	70	70	ok
20230504NY001025739A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230926NY109026638A	ok	u_of_rochester	0.9137544727953716	yes	ok	52	50	ok
20230424NY027026255A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230521NY119100803A	ok	nymc	0.579707721633281	yes	solver_warning	17	12	ok
20230801NY059026841A	ok	wadsworth	0.4535999732468314	no	NA	NA	NA	low_coverage
20230808NY069025968A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20231207NY099033308A	ok	u_of_rochester	0.785974651372772	yes	ok	24	23	ok
20230119NY115183695A	ok	wadsworth	0.968698792763268	yes	ok	96	94	ok
20231025NY029022543A	ok	suny_buffalo	0.9352573320402636	yes	ok	52	51	ok
20231116NY117027171A	ok	u_of_rochester	0.2472661605858944	no	NA	NA	NA	low_coverage
20231106NY057020290A	ok	wadsworth	0.9577968765675684	yes	ok	59	58	ok
20230709NY119026701A	ok	nymc	0.7659766578604154	yes	solver_warning	44	34	ok
20231018NY065036790A	ok	wadsworth	0.930943383606996	yes	ok	28	27	ok
20230717NY063027057A	ok	suny_buffalo	0.2999699026853493	no	NA	NA	NA	low_coverage
20231005NY059026841A	ok	wadsworth	0.9106444169481324	yes	ok	41	40	ok
20230925NY029022543A	ok	suny_buffalo	0.9718422900712304	yes	ok	89	87	ok
20230427NY011021903A	ok	suny_upstate	0.8431261077483865	yes	solver_warning	22	19	ok
20231206NY091028240A	ok	wadsworth	0.6923385613483596	yes	solver_warning	15	13	ok
20230424NY113029050A	ok	wadsworth	0.9542186402702072	yes	ok	57	56	ok
20231102NY087031895A	ok	nymc	5.685048322914e-4	no	NA	NA	NA	low_coverage
20230830NY013027961A	ok	suny_buffalo	0.8491455706785273	yes	solver_warning	20	20	ok
20230809NY045025151A	ok	suny_upstate	0.7167508276761528	yes	solver_warning	7	7	ok
20230202NY073028401A	ok	suny_buffalo	0.1163428418553321	no	NA	NA	NA	low_coverage
20230227NY119108324A	ok	nymc	0.8426913687589874	yes	solver_warning	30	20	ok
20231031NY013021334A	ok	suny_buffalo	0	no	NA	NA	NA	low_coverage
20230525NY103079324A	ok	wadsworth	0.9649199077015684	yes	ok	39	38	ok
20230131NY029022543A	ok	suny_buffalo	0.9809718088486103	yes	ok	121	118	ok
20230125NY071026522A	ok	wadsworth	0.9744507240076248	yes	ok	102	102	ok
20230124NY011021903A	ok	suny_upstate	0.8829883289302077	yes	solver_warning	30	28	ok
20230514NY119026689A	ok	nymc	0.8110223054543022	yes	solver_warning	31	31	ok
20230219NY119026719A	ok	nymc	0.961308229943484	yes	ok	68	66	ok
20230622NY051032328A	ok	u_of_rochester	0.931779420125071	yes	ok	27	24	ok
20230530NY087022748A	ok	nymc	0.7217670467846036	yes	solver_warning	19	18	ok
20230601NY097271942A	ok	u_of_rochester	0.7036752165334582	yes	solver_warning	9	8	ok
20230605NY065025780C	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20231025NY075026301A	ok	suny_upstate	5.35063371568e-4	no	NA	NA	NA	low_coverage
20230419NY043036528A	ok	suny_upstate	0.7049125505802094	yes	solver_warning	16	11	ok
20230201NY031021733A	ok	wadsworth	0.4304584824265124	no	NA	NA	NA	low_coverage
20230307NY089236586A	ok	wadsworth	0.4650035113533758	no	NA	NA	NA	low_coverage
20230917NY067027618A	ok	suny_upstate	0.7534695515500117	yes	solver_warning	24	23	ok
20230425NY055028339A	ok	u_of_rochester	0.9245895060696252	yes	ok	41	40	ok
20230502NY069025968A	ok	u_of_rochester	0.0360164531986755	no	NA	NA	NA	low_coverage
20230621NY071030490A	ok	nymc	0.0511654349061967	no	NA	NA	NA	low_coverage
20230718NY093020516A	ok	wadsworth	0.0346787947697556	no	NA	NA	NA	low_coverage
20230711NY027149209A	ok	nymc	0.4100591913854798	no	NA	NA	NA	low_coverage
20230419NY119026697A	ok	nymc	0.4162793030799585	no	NA	NA	NA	low_coverage
20231026NY097271942A	ok	suny_buffalo	0.9123164899842826	yes	ok	26	25	ok
20230906NY119026689A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230523NY087022748A	ok	nymc	0.0654449386349197	no	NA	NA	NA	low_coverage
20230118NY109026638A	ok	wadsworth	0.9346553857472496	yes	ok	62	60	ok
20231031NY055028339A	ok	u_of_rochester	0.969334180517005	yes	ok	87	87	ok
20230126NY077031151A	ok	wadsworth	0.5589071330635723	yes	solver_warning	31	12	ok
20230711NY055021610A	ok	u_of_rochester	0.9044243052536536	yes	ok	14	14	ok
20230110NY051030635A	ok	u_of_rochester	0.9740159850182256	yes	ok	88	88	ok
20230403NY063026336A	ok	suny_buffalo	0.9720763802962914	yes	ok	52	52	ok
20230308NY055028231A	ok	u_of_rochester	0.9568270742066014	yes	ok	91	86	ok
20230531NY075029106A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20231101NY119026697A	ok	nymc	5.685048322911e-4	no	NA	NA	NA	low_coverage
20231012NY099033308A	ok	u_of_rochester	0.0016386315754273	no	NA	NA	NA	low_coverage
20230907NY101023906A	ok	suny_buffalo	0.7378189479316457	yes	ok	69	60	ok
20231129NY079031356A	ok	nymc	0.2116844463766176	no	NA	NA	NA	low_coverage
20230606NY087022748A	ok	nymc	0.9590007691535968	yes	ok	67	66	ok
20230419NY087270598A	ok	nymc	0.9639501053406012	yes	ok	24	23	ok
20230601NY069023531A	ok	u_of_rochester	0.703240477544059	yes	solver_warning	23	14	ok
20230320NY059026859A	ok	wadsworth	0.0269872588034647	no	NA	NA	NA	low_coverage
20230502NY033029939A	ok	wadsworth	0.0053840751764036	no	NA	NA	NA	low_coverage
20231116NY035026042A	ok	wadsworth	0.0036785606795305	no	NA	NA	NA	low_coverage
20230911NY087031895A	ok	nymc	0.0224726616058589	no	NA	NA	NA	low_coverage
20230517NY087028533A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230302NY029027693A	ok	suny_buffalo	0.9792328528910144	yes	ok	122	121	ok
20230307NY007027669A	ok	suny_upstate	0.9445874995819816	yes	ok	60	57	ok
20231109NY065025780B	ok	wadsworth	0.9352238905795406	yes	ok	44	43	ok
20230117NY033030376A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230907NY117027171A	ok	u_of_rochester	0.9404407584523292	yes	ok	24	24	ok
20230613NY093020516A	ok	wadsworth	0.7902551583453165	yes	ok	90	78	ok
20230420NY035026042A	ok	suny_upstate	0.3520382570310672	no	NA	NA	NA	low_coverage
20230914NY087031895A	ok	nymc	5.685048322912e-4	no	NA	NA	NA	low_coverage
20230416NY119026719A	ok	nymc	0.5130588904123331	yes	solver_warning	20	9	ok
20231107NY063027774A	ok	suny_buffalo	0.9567601912851552	yes	ok	48	48	ok
20231108NY015036986A	ok	suny_buffalo	0.9045580710965456	yes	ok	29	29	ok
20230823NY015035742A	ok	suny_buffalo	0.930274554392536	yes	solver_warning	37	33	ok
20230612NY059026450A	ok	wadsworth	0.0310336755509482	no	NA	NA	NA	low_coverage
20230610NY045025984A	ok	suny_upstate	0.9673945757950708	yes	ok	92	89	ok
20231109NY027025976A	ok	nymc	0.2167675484065144	no	NA	NA	NA	low_coverage
20230928NY089236586A	ok	suny_upstate	2.842170943040401e-16	no	NA	NA	NA	low_coverage
20230620NY089236586A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20231113NY065025780B	ok	wadsworth	0.9805705113199344	yes	ok	76	75	ok
20230628NY119026719A	ok	nymc	0.6446844798180784	yes	solver_warning	13	13	ok
20230521NY119026697A	ok	nymc	0.320335752265659	no	NA	NA	NA	low_coverage
20230628NY019026018A	ok	suny_upstate	0.648664013644116	yes	solver_warning	8	7	ok
20230601NY027025976A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230329NY059026450A	ok	wadsworth	0.0216031836270606	no	NA	NA	NA	low_coverage
20230420NY059026620A	ok	wadsworth	0.6538139985954586	yes	solver_warning	22	13	ok
20230625NY067027596A	ok	suny_upstate	5.350633715681e-4	no	NA	NA	NA	low_coverage
20230728NY029027693A	ok	suny_buffalo	0.8916162257967428	yes	solver_warning	38	37	ok
20231002NY091028240A	ok	wadsworth	0.9781292846871552	yes	ok	71	71	ok
20230815NY099022365A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230411NY101023906A	ok	u_of_rochester	0.960906932414808	yes	ok	51	50	ok
20230426NY075029106A	ok	suny_upstate	0.4057452429522121	no	NA	NA	NA	low_coverage
20230613NY087026051A	ok	nymc	0.8227936996287998	yes	solver_warning	24	21	ok
20230524NY027026271A	ok	nymc	0.969702036584958	yes	ok	68	68	ok
20230410NY089031194A	ok	suny_upstate	0.840016051901147	yes	solver_warning	7	7	ok
20230615NY011021903A	ok	suny_upstate	0.5214192555930844	yes	solver_warning	7	6	ok
20230731NY065030864A	ok	wadsworth	0.8069424472460958	yes	solver_warning	17	15	ok
20231030NY063027057A	ok	suny_buffalo	0.7432030231080495	yes	solver_warning	38	34	ok
20230702NY067027596A	ok	suny_upstate	0.4394542353610005	no	NA	NA	NA	low_coverage
20230124NY071023680A	ok	wadsworth	0.947329699361268	yes	ok	36	35	ok
20230626NY065025780C	ok	wadsworth	0.9573621375781696	yes	ok	53	51	ok
20230829NY055021610A	ok	u_of_rochester	0.0011035682038591	no	NA	NA	NA	low_coverage
20230829NY089020818A	ok	suny_upstate	0.9655218539945823	yes	ok	50	49	ok
20230215NY059026859A	ok	wadsworth	0.955522857238404	yes	ok	46	45	ok
20230627NY029028410A	ok	suny_buffalo	0.1020298966658863	no	NA	NA	NA	low_coverage
20230823NY123029726A	ok	u_of_rochester	0.9790322041266762	yes	ok	60	60	ok
20230223NY093020516A	ok	wadsworth	0.985018225596094	yes	ok	98	96	ok
20230927NY119026786A	ok	nymc	0.9363609002441228	yes	ok	60	59	ok
20230510NY049020125A	ok	suny_upstate	0.6706684947998528	yes	solver_warning	18	15	ok
20230830NY071026310A	ok	nymc	0.9257933986556532	yes	ok	74	73	ok
20230814NY029095401A	ok	suny_buffalo	0.9253921011269772	yes	solver_warning	46	44	ok
20231205NY071026328A	ok	nymc	0.0094304919238872	no	NA	NA	NA	low_coverage
20231105NY119100803A	ok	nymc	0.09728120924322	no	NA	NA	NA	low_coverage
20230118NY033029939A	ok	wadsworth	0.9723439119820751	yes	ok	82	80	ok
20230208NY089020117A	ok	wadsworth	0.9763234458081128	yes	ok	81	81	ok
20231108NY087270598A	ok	nymc	0.0069558238303848	no	NA	NA	NA	low_coverage
20230531NY119026689A	ok	nymc	0.9565929839815404	yes	ok	76	73	ok
20230220NY027026255A	ok	nymc	0.9501387820620004	yes	ok	58	56	ok
20230418NY057020290A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230403NY089031194A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230601NY071023680A	ok	nymc	0.0208674714911551	no	NA	NA	NA	low_coverage
20230802NY015035742A	ok	suny_buffalo	5.35063371568e-4	no	NA	NA	NA	low_coverage
20230913NY111029351A	ok	nymc	0.93900277564124	yes	ok	50	48	ok
20230208NY079031356A	ok	nymc	0.9352573320402636	yes	ok	37	33	ok
20230404NY007024414C	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230926NY071027901A	ok	nymc	0.924689830451794	yes	ok	57	57	ok
20231108NY017021423A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230608NY115183695A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230530NY033029939A	ok	wadsworth	0.0248804467779153	no	NA	NA	NA	low_coverage
20230822NY087026051A	ok	nymc	0.5066046884927934	yes	solver_warning	10	7	ok
20231005NY065025780C	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230606NY103021750A	ok	wadsworth	0.0013376584289201	no	NA	NA	NA	low_coverage
20230504NY035026042A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230725NY059026841A	ok	wadsworth	0.0656455873992577	no	NA	NA	NA	low_coverage
20230807NY065030864A	ok	wadsworth	0.9468280774504232	yes	ok	55	54	ok
20230504NY069023531A	ok	wadsworth	0.6293348493462194	yes	solver_warning	4	4	ok
20230824NY023027561A	ok	suny_upstate	0.8438952613450155	yes	solver_warning	29	28	ok
20230627NY029095401A	ok	suny_buffalo	0.0646757850382905	no	NA	NA	NA	low_coverage
20230725NY057020290A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230208NY071026522A	ok	nymc	0.8948934889475972	yes	ok	50	46	ok
20230822NY065030864A	ok	wadsworth	0.6378289803698626	yes	solver_warning	11	9	ok
20230426NY015036986A	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230531NY013027961A	ok	suny_upstate	0.2083403003043172	no	NA	NA	NA	low_coverage
20230627NY033029939A	ok	suny_upstate	0.015617162157643	no	NA	NA	NA	low_coverage
20230724NY013027961A	ok	suny_buffalo	0.7698558673042838	yes	solver_warning	12	11	ok
20230309NY109026638A	ok	u_of_rochester	0.9562585693743102	yes	ok	65	64	ok
20230412NY027026271A	ok	nymc	0.9032538541283484	yes	ok	43	37	ok
20231206NY109020958A	ok	u_of_rochester	0.9661238002875966	yes	ok	54	53	ok
20231204NY103020061A	ok	wadsworth	0.4408922181720897	no	NA	NA	NA	low_coverage
20231207NY055021610A	ok	u_of_rochester	0.94746346520416	yes	ok	37	35	ok
