sample_id,variant,variant_pct
20230102NY119026701A,BQ.1.1.47,0.0040225
20230102NY119026701A,BQ.1.1.3,0.0040225
20230102NY119026701A,BQ.1.1.15,0.0040225
20230102NY119026701A,BQ.1.1,0.0040225
20230102NY119026701A,BQ.1.1.32,0.0040225
20230102NY119026701A,DR.1,0.0040225
20230102NY119026701A,BQ.1.1.58,0.0040225
20230102NY119026701A,BQ.1.1.66,0.0040225
20230102NY119026701A,BQ.1.1.24,0.0040225
20230102NY119026701A,XBB.1.5.48,0.00395257
20230102NY119026701A,BF.16,0.00394477
20230102NY119026701A,EB.1,0.0037679
20230102NY119026701A,BQ.1.1.23,0.00365408
20230102NY119026701A,GA.1,0.00355872
20230102NY119026701A,BN.1.7,0.00353982
20230102NY119026701A,BA.2.75,0.00332729
20230102NY119026701A,XBB.3.1,0.00304156
20230102NY119026701A,FP.3,0.00297619
20230102NY119026701A,BQ.1.10.3,0.00293255
20230102NY119026701A,XBB.1.5.76,0.00288184
20230102NY119026701A,EN.1,0.00266667
20230102NY119026701A,BQ.1.1.62,0.00257069
20230102NY119026701A,EE.1,0.00254777
20230102NY119026701A,BQ.1.1.2,0.00246305
20230102NY119026701A,BE.1.1.2,0.00239808
20230102NY119026701A,BQ.1.1.37,0.00224215
20230102NY119026701A,CB.1,0.00218341
20230102NY119026701A,CH.1.1.24,0.00212314
20230102NY119026701A,BN.4,0.0020284
20230102NY119026701A,XBB.1.5.26,0.00187617
20230102NY119026701A,EF.1,0.00183141
20230102NY119026701A,BQ.1.25.1,0.00172712
20230102NY119026701A,BQ.1.1.39,0.00171821
20230102NY119026701A,BQ.1.1.50,0.00161812
20230102NY119026701A,BA.5.5,0.00157798
20230102NY119026701A,XBB.3.3,0.00157729
20230102NY119026701A,XBB.1.5.19,0.00156006
20230102NY119026701A,BF.1,0.00152788
20230102NY119026701A,B.1.177.29,0.00140449
20230102NY119026701A,BQ.1.1.51,0.00137363
20230102NY119026701A,BF.31.1,0.00136986
20230102NY119026701A,BE.8,0.0013369
20230102NY119026701A,BL.1.4,0.00131062
20230102NY119026701A,BQ.1.1.19,0.00129032
20230102NY119026701A,EF.1.2,0.00127226
20230102NY119026701A,BQ.1.1.43,0.00126103
20230102NY119026701A,BF.34,0.00125
20230102NY119026701A,BQ.1.28,0.0012285
20230102NY119026701A,BE.1.4.3,0.00121723
20230102NY119026701A,BQ.1.1.6,0.00121655
20230102NY119026701A,BQ.1.13,0.00120482
20230102NY119026701A,BF.11.1,0.00120192
20230102NY119026701A,XBB.1.40,0.00110375
20230102NY119026701A,XBB.6.1,0.00107856
20230102NY119026701A,A.19,0.00107352
20230102NY119026701A,B.1.177.44,0.00105856
20230102NY119026701A,BN.1.4.4,0.00104712
20230102NY119026701A,CA.6,0.00103734
20230102NY119026719A,XBB.1.5.20,0.30822537
20230102NY119026719A,XBB.1.5.6,0.152842
20230102NY119026719A,XBB.1.5.30,0.07558294
20230102NY119026719A,XBB.1.5,0.07558294
20230102NY119026719A,Unidentified,0.03463305999999999
20230102NY119026719A,XBB.1.5.16,0.03125
20230102NY119026719A,XBB.1.5.17,0.02831863
20230102NY119026719A,EE.3,0.0175439
20230102NY119026719A,BQ.1.1.18,0.0168658
20230102NY119026719A,BQ.1.1,0.01503659
20230102NY119026719A,BQ.1.1.25,0.0137076
20230102NY119026719A,BN.1.2.3,0.01364237
20230102NY119026719A,XBB.1.5.13,0.01033746
20230102NY119026719A,XBB.1.5.36,0.00900901
20230102NY119026719A,BQ.1.1.16,0.00883534
